event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,day_utc,window_start_utc,window_end_utc,gauge_id,gauge_label,gauge_distance_km,gauge_method,triangulated_gauges,rain_day_mm,rain_prev24_mm,rain_window_total_mm,rain_window_max15_mm,n_readings_present,n_readings_expected,n_gauges_skipped_stuck,verdict,verdict_basis,rule_version,classified_utc,radar_window_total_mm,radar_3x3_max_total_mm,radar_status,is_final
anglian:AWS00262:1786420113000,anglian:AWS00262,anglian,2026-08-11T03:48:33Z,2026-08-11T03:53:29Z,5,hub,2026-08-11,2026-08-10T00:00:00Z,2026-08-12T00:00:00Z,9aedcc0b-121b-49c5-a706-9b5cb2598f05,West Bergholt,4.91,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00271:1789803901000,anglian:AWS00271,anglian,2026-09-19T07:45:01Z,2026-09-19T08:00:01Z,15,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,0e4b1dd1-afe9-47ed-ab6d-3e01c074a11a,Brigstock,8.60,nearest,,0,0.2,0.2,0.2,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.83,1.02,complete,false
anglian:AWS00271:1789902901000,anglian:AWS00271,anglian,2026-09-20T11:15:01Z,2026-09-20T11:30:01Z,15,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,0e4b1dd1-afe9-47ed-ab6d-3e01c074a11a,Brigstock,8.60,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.04,0.07,complete,false
anglian:AWS00272:1743483080000,anglian:AWS00272,anglian,2025-04-01T04:51:20Z,2025-04-01T04:56:30Z,5,hub,2025-04-01,2025-03-31T00:00:00Z,2025-04-02T00:00:00Z,e1f078dd-8914-4382-af87-abdf7e09d898,Great Finborough,3.16,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00276:1785801030000,anglian:AWS00276,anglian,2026-08-03T23:50:30Z,2026-08-04T01:40:37Z,110,hub,2026-08-03,2026-08-02T00:00:00Z,2026-08-04T00:00:00Z,9aedcc0b-121b-49c5-a706-9b5cb2598f05,West Bergholt,4.24,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.05,complete,true
anglian:AWS00277:1779976713000,anglian:AWS00277,anglian,2026-05-28T13:58:33Z,2026-05-28T13:58:33Z,0,hub,2026-05-28,2026-05-27T00:00:00Z,2026-05-29T00:00:00Z,ab787ffe-443f-470c-b815-57d1a1882a61_163471,Corby,2.42,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,1.92,2.24,complete,true
anglian:AWS00292:1778546700000,anglian:AWS00292,anglian,2026-05-12T00:45:00Z,2026-05-12T01:00:00Z,15,hub,2026-05-12,2026-05-11T00:00:00Z,2026-05-13T00:00:00Z,43099d11-b8db-4181-8c77-1d4be4c6610b,Ravensthorpe,1.95,nearest,,0,0.2,0.2,0.2,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.77,1.11,complete,true
anglian:AWS00295:1738840250000,anglian:AWS00295,anglian,2025-02-06T11:10:50Z,2025-03-06T21:35:47Z,40945,hub,2025-02-06,2025-02-05T00:00:00Z,2025-02-07T00:00:00Z,7faccfd8-624b-4c27-a410-567c250717c6,March,2.94,nearest,,0.2,0,0.2,0.2,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00313:1787701500000,anglian:AWS00313,anglian,2026-08-25T23:45:00Z,2026-08-25T23:56:36Z,12,hub,2026-08-25,2026-08-24T00:00:00Z,2026-08-26T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,6.86,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00322:1783345481000,anglian:AWS00322,anglian,2026-07-06T13:44:41Z,2026-07-06T13:44:51Z,0,hub,2026-07-06,2026-07-05T00:00:00Z,2026-07-07T00:00:00Z,301c6ce9-1a7e-40bf-b447-311a3c68551a,Eye,9.48,nearest,,0.05,0,0.05,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.17,0.33,complete,true
anglian:AWS00324:1789541558000,anglian:AWS00324,anglian,2026-09-16T06:52:38Z,2026-09-16T06:53:11Z,1,hub,2026-09-16,2026-09-15T00:00:00Z,2026-09-17T00:00:00Z,631061e8-f6fb-4e75-b2d0-20d757cd8743,Etton,4.18,nearest,,0.1,0,0.1,0.1,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.13,0.19,complete,false
anglian:AWS00345:1789458744000,anglian:AWS00345,anglian,2026-09-15T07:52:24Z,2026-09-15T07:53:51Z,1,hub,2026-09-15,2026-09-14T00:00:00Z,2026-09-16T00:00:00Z,cf11be0e-d67e-435d-9959-bc0efe78e9a8,Spalding,11.71,triangulated_3,Spalding (cf11be0e-d67e-435d-9959-bc0efe78e9a8) 11.71 km 0.4 mm|Osbournby (9c5a84c5-1271-4484-a0bc-8d11d2bdd023) 12.60 km 0.12 mm|Guthram Gowt (0329331a-141d-4281-864b-39b4d69b41f2) 12.62 km 0 mm,0.007,0.173,0.18,0.2,190,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.60,0.96,complete,false
anglian:AWS00349:1789537009000,anglian:AWS00349,anglian,2026-09-16T05:36:49Z,2026-09-16T05:36:54Z,0,hub,2026-09-16,2026-09-15T00:00:00Z,2026-09-17T00:00:00Z,7aaa5d37-637e-4f99-afb0-3aba8112bdfa_194080,Denver Complex,3.62,nearest,,0,0,0,0,190,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.18,complete,false
anglian:AWS00353:1789595036000,anglian:AWS00353,anglian,2026-09-16T21:43:56Z,2026-09-16T21:44:27Z,1,hub,2026-09-16,2026-09-15T00:00:00Z,2026-09-17T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,190,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.27,0.29,complete,false
anglian:AWS00353:1789807092000,anglian:AWS00353,anglian,2026-09-19T08:38:12Z,2026-09-19T08:38:44Z,1,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.90,1.12,complete,false
anglian:AWS00353:1789808506000,anglian:AWS00353,anglian,2026-09-19T09:01:46Z,2026-09-19T09:23:07Z,21,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.90,1.12,complete,false
anglian:AWS00353:1789809787000,anglian:AWS00353,anglian,2026-09-19T09:23:07Z,2026-09-19T11:46:31Z,143,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.90,1.12,complete,false
anglian:AWS00353:1789818391000,anglian:AWS00353,anglian,2026-09-19T11:46:31Z,2026-09-19T11:47:30Z,1,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.90,1.12,complete,false
anglian:AWS00353:1789826968000,anglian:AWS00353,anglian,2026-09-19T14:09:28Z,2026-09-19T14:10:15Z,1,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.90,1.12,complete,false
anglian:AWS00353:1789834716000,anglian:AWS00353,anglian,2026-09-19T16:18:36Z,2026-09-19T16:19:00Z,0,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.90,1.12,complete,false
anglian:AWS00353:1789839959000,anglian:AWS00353,anglian,2026-09-19T17:45:59Z,2026-09-19T17:47:15Z,1,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.90,1.12,complete,false
anglian:AWS00353:1789846989000,anglian:AWS00353,anglian,2026-09-19T19:43:09Z,2026-09-19T19:44:27Z,1,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.90,1.12,complete,false
anglian:AWS00353:1789900803000,anglian:AWS00353,anglian,2026-09-20T10:40:03Z,2026-09-20T10:41:36Z,2,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789902541000,anglian:AWS00353,anglian,2026-09-20T11:09:01Z,2026-09-20T11:13:00Z,4,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789904142000,anglian:AWS00353,anglian,2026-09-20T11:35:42Z,2026-09-20T11:36:02Z,0,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789909678000,anglian:AWS00353,anglian,2026-09-20T13:07:58Z,2026-09-20T13:08:44Z,1,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789921993000,anglian:AWS00353,anglian,2026-09-20T16:33:13Z,2026-09-20T16:33:51Z,1,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789923976000,anglian:AWS00353,anglian,2026-09-20T17:06:16Z,2026-09-20T17:07:53Z,2,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789926520000,anglian:AWS00353,anglian,2026-09-20T17:48:40Z,2026-09-20T17:50:19Z,2,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789931812000,anglian:AWS00353,anglian,2026-09-20T19:16:52Z,2026-09-20T19:18:26Z,2,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789933426000,anglian:AWS00353,anglian,2026-09-20T19:46:16Z,2026-09-20T19:46:27Z,0,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00353:1789935391000,anglian:AWS00353,anglian,2026-09-20T20:19:42Z,2026-09-20T20:20:17Z,1,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b63d3727-cd27-48eb-b137-ed97e1a94566,Drayton Parslow,0.04,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.02,0.06,complete,false
anglian:AWS00366:1780043802000,anglian:AWS00366,anglian,2026-05-29T08:36:42Z,2026-05-29T09:11:45Z,35,hub,2026-05-29,2026-05-28T00:00:00Z,2026-05-30T00:00:00Z,30084d74-4cb8-4148-b775-28bd733fae67,Ely,4.49,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,1.63,1.94,complete,true
anglian:AWS00368:1789274306000,anglian:AWS00368,anglian,2026-09-13T04:38:26Z,2026-09-13T04:50:22Z,12,hub,2026-09-13,2026-09-12T00:00:00Z,2026-09-14T00:00:00Z,a91222ba-6ef8-46a9-a589-02818ae232af,Yardley Hastings,4.82,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,10.78,12.26,complete,true
anglian:AWS00370:1789540889000,anglian:AWS00370,anglian,2026-09-16T06:41:29Z,2026-09-16T06:46:48Z,5,hub,2026-09-16,2026-09-15T00:00:00Z,2026-09-17T00:00:00Z,0db15228-ff3a-4206-b72f-9da53afb651c,Earls Colne,0.81,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.07,0.13,complete,false
anglian:AWS00374:1776758694000,anglian:AWS00374,anglian,2026-04-21T08:04:54Z,2026-04-21T08:05:08Z,0,hub,2026-04-21,2026-04-20T00:00:00Z,2026-04-22T00:00:00Z,114bc24c-d68c-4ed5-bdda-a3604f33ff49,Wickenby,6.84,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.06,complete,true
anglian:AWS00381:1789769426000,anglian:AWS00381,anglian,2026-09-18T22:10:26Z,2026-09-18T22:12:08Z,2,hub,2026-09-18,2026-09-17T00:00:00Z,2026-09-19T00:00:00Z,2aa2877b-54ed-4a2e-a2a8-e0a817c1c0b2,Oundle,1.14,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,1.18,1.31,complete,false
anglian:AWS00382:1782898118000,anglian:AWS00382,anglian,2026-07-01T09:28:38Z,2026-07-01T09:29:12Z,1,hub,2026-07-01,2026-06-30T00:00:00Z,2026-07-02T00:00:00Z,7d35fb9f-e546-437a-98f8-6dfec0697563,Fakenham,8.49,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.08,0.16,complete,true
anglian:AWS00389:1788016355000,anglian:AWS00389,anglian,2026-08-29T15:12:35Z,2026-08-29T15:20:29Z,8,hub,2026-08-29,2026-08-28T00:00:00Z,2026-08-30T00:00:00Z,a91222ba-6ef8-46a9-a589-02818ae232af,Yardley Hastings,2.39,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,12.25,20.04,complete,true
anglian:AWS00392:1783415229000,anglian:AWS00392,anglian,2026-07-07T09:07:09Z,2026-07-07T09:19:16Z,12,hub,2026-07-07,2026-07-06T00:00:00Z,2026-07-08T00:00:00Z,9aedcc0b-121b-49c5-a706-9b5cb2598f05,West Bergholt,1.59,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,partial,true
anglian:AWS00394:1782138261000,anglian:AWS00394,anglian,2026-06-22T14:24:21Z,2026-06-22T14:27:17Z,3,hub,2026-06-22,2026-06-21T00:00:00Z,2026-06-23T00:00:00Z,a8f51533-2255-42d3-b547-f748830cc4e3,Ruskington,11.52,triangulated_3,Ruskington (a8f51533-2255-42d3-b547-f748830cc4e3) 11.52 km 0 mm|East Kirkby (a9556662-b68b-4a2a-bc32-7f64a6b42864) 15.12 km 0 mm|Short Ferry (b515abde-cd77-4a45-a4c9-ac6439fa5791) 18.50 km 0 mm,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.04,0.78,complete,true
anglian:AWS00398:1789947474000,anglian:AWS00398,anglian,2026-09-20T23:37:54Z,2026-09-20T23:41:22Z,3,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,141e8eb2-f567-4faf-9ba5-ba839a38b8ed,Poringland,9.48,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.12,0.13,complete,false
anglian:AWS00399:1783427840000,anglian:AWS00399,anglian,2026-07-07T12:37:20Z,2026-07-07T12:38:22Z,1,hub,2026-07-07,2026-07-06T00:00:00Z,2026-07-08T00:00:00Z,5076860e-6c9f-4112-8431-25678af24522,Basildon,1.77,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,partial,true
anglian:AWS00400:1783626252000,anglian:AWS00400,anglian,2026-07-09T19:44:12Z,2026-07-09T21:13:47Z,90,hub,2026-07-09,2026-07-08T00:00:00Z,2026-07-10T00:00:00Z,5e315c9d-609a-41bc-b2ca-4ce11ca0d352,Bildeston,8.52,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00401:1724241830000,anglian:AWS00401,anglian,2024-08-21T12:03:50Z,2024-08-21T12:03:50Z,0,hub,2024-08-21,2024-08-20T00:00:00Z,2024-08-22T00:00:00Z,2b6de726-2c21-45f4-ac92-8840fa3cf7a0,Horsley Cross,6.88,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
anglian:AWS00402:1776418025000,anglian:AWS00402,anglian,2026-04-17T09:27:05Z,2026-04-17T09:31:42Z,5,hub,2026-04-17,2026-04-16T00:00:00Z,2026-04-18T00:00:00Z,e1f078dd-8914-4382-af87-abdf7e09d898,Great Finborough,6.83,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.33,0.71,complete,true
anglian:AWS00408:1783946948000,anglian:AWS00408,anglian,2026-07-13T12:49:08Z,2026-07-13T12:50:30Z,1,hub,2026-07-13,2026-07-12T00:00:00Z,2026-07-14T00:00:00Z,30084d74-4cb8-4148-b775-28bd733fae67,Ely,2.65,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00415:1788014619000,anglian:AWS00415,anglian,2026-08-29T14:43:39Z,2026-08-29T15:48:01Z,64,hub,2026-08-29,2026-08-28T00:00:00Z,2026-08-30T00:00:00Z,551f69bb-468c-4218-ba4d-b694de04da96,Brackley,1.63,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,9.59,9.79,complete,true
anglian:AWS00417:1783353208000,anglian:AWS00417,anglian,2026-07-06T15:53:28Z,2026-07-06T15:55:20Z,2,hub,2026-07-06,2026-07-05T00:00:00Z,2026-07-07T00:00:00Z,5076860e-6c9f-4112-8431-25678af24522,Basildon,3.25,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00425:1783929184000,anglian:AWS00425,anglian,2026-07-13T07:53:04Z,2026-07-13T07:53:35Z,1,hub,2026-07-13,2026-07-12T00:00:00Z,2026-07-14T00:00:00Z,7d35fb9f-e546-437a-98f8-6dfec0697563,Fakenham,0.43,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00427:1784412001000,anglian:AWS00427,anglian,2026-07-18T22:00:01Z,2026-07-18T22:15:01Z,15,hub,2026-07-18,2026-07-17T00:00:00Z,2026-07-19T00:00:00Z,2be998d6-483f-4f03-af6f-787882caff67,Maldon,2.99,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00431:1777983121000,anglian:AWS00431,anglian,2026-05-05T12:12:01Z,2026-05-05T12:13:00Z,1,hub,2026-05-05,2026-05-04T00:00:00Z,2026-05-06T00:00:00Z,bdc17251-0c5b-4dba-a639-8555435345ad,Attleborough,4.39,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00432:1753261988000,anglian:AWS00432,anglian,2025-07-23T09:13:08Z,2025-07-23T09:18:47Z,6,hub,2025-07-23,2025-07-22T00:00:00Z,2025-07-24T00:00:00Z,56898d10-5965-4a65-b726-3edc83ead444,Frampton,4.71,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.14,0.27,complete,true
anglian:AWS00436:1784639613000,anglian:AWS00436,anglian,2026-07-21T13:13:33Z,2026-07-21T13:20:34Z,7,hub,2026-07-21,2026-07-20T00:00:00Z,2026-07-22T00:00:00Z,a91222ba-6ef8-46a9-a589-02818ae232af,Yardley Hastings,9.06,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.00,complete,true
anglian:AWS00439:1787873487000,anglian:AWS00439,anglian,2026-08-27T23:31:27Z,2026-08-28T04:29:07Z,298,hub,2026-08-27,2026-08-26T00:00:00Z,2026-08-28T00:00:00Z,b515abde-cd77-4a45-a4c9-ac6439fa5791,Short Ferry,3.84,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,43.25,43.25,complete,true
anglian:AWS00439:1789894481000,anglian:AWS00439,anglian,2026-09-20T08:54:41Z,2026-09-20T08:55:55Z,1,hub,2026-09-20,2026-09-19T00:00:00Z,2026-09-21T00:00:00Z,b515abde-cd77-4a45-a4c9-ac6439fa5791,Short Ferry,3.84,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-21T13:12:08Z,0.15,0.15,complete,false
anglian:AWS00441:1785835286000,anglian:AWS00441,anglian,2026-08-04T09:21:26Z,2026-08-04T10:19:14Z,58,hub,2026-08-04,2026-08-03T00:00:00Z,2026-08-05T00:00:00Z,04c4a99a-48e8-4076-b095-f612cda57fe0,Flitwick,2.08,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.16,complete,true
anglian:AWS00442:1789797067000,anglian:AWS00442,anglian,2026-09-19T05:51:07Z,2026-09-19T05:51:17Z,0,hub,2026-09-19,2026-09-18T00:00:00Z,2026-09-20T00:00:00Z,04c4a99a-48e8-4076-b095-f612cda57fe0,Flitwick,0.23,nearest,,0,0,0,0,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.46,0.55,complete,false
anglian:AWS00443:1789479021000,anglian:AWS00443,anglian,2026-09-15T13:30:21Z,2026-09-15T13:45:22Z,15,hub,2026-09-15,2026-09-14T00:00:00Z,2026-09-16T00:00:00Z,15cbbf1a-f7ee-4dba-8949-b71e2e611ec9,Weedon Booster,2.57,nearest,,0.02,0.15,0.17,0.02,191,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.26,0.26,complete,false
anglian:AWS00444:1781810171000,anglian:AWS00444,anglian,2026-06-18T19:16:11Z,2026-06-19T09:02:54Z,827,hub,2026-06-18,2026-06-17T00:00:00Z,2026-06-19T00:00:00Z,9aedcc0b-121b-49c5-a706-9b5cb2598f05,West Bergholt,3.95,nearest,,0.2,0,0.2,0.2,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.63,1.05,complete,true
anglian:AWS00447:1779641176000,anglian:AWS00447,anglian,2026-05-24T16:46:16Z,2026-05-24T16:46:31Z,0,hub,2026-05-24,2026-05-23T00:00:00Z,2026-05-25T00:00:00Z,c0d52925-b2bd-4ccd-9538-411b7871e984,Rushbrooke,6.32,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.16,0.29,complete,true
anglian:AWS00457:1783086658000,anglian:AWS00457,anglian,2026-07-03T13:50:58Z,2026-07-03T13:53:34Z,3,hub,2026-07-03,2026-07-02T00:00:00Z,2026-07-04T00:00:00Z,da185f7d-4243-4879-95f3-9f395a4f21b1,Tealby,5.10,nearest,,0,0.21,0.21,0.12,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.33,1.03,complete,true
anglian:AWS00461:1788262677000,anglian:AWS00461,anglian,2026-09-01T11:37:57Z,2026-09-01T11:42:28Z,5,hub,2026-09-01,2026-08-31T00:00:00Z,2026-09-02T00:00:00Z,a882db9c-be8d-44c1-91e3-16de5b9e35d7,Towcester,6.45,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,1.83,2.33,complete,true
anglian:AWS00466:1776418987000,anglian:AWS00466,anglian,2026-04-17T09:43:07Z,2026-04-17T09:48:12Z,5,hub,2026-04-17,2026-04-16T00:00:00Z,2026-04-18T00:00:00Z,2aa2877b-54ed-4a2e-a2a8-e0a817c1c0b2,Oundle,0.69,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.42,0.62,complete,true
anglian:AWS00470:1783412312000,anglian:AWS00470,anglian,2026-07-07T08:18:32Z,2026-07-07T08:19:58Z,1,hub,2026-07-07,2026-07-06T00:00:00Z,2026-07-08T00:00:00Z,c5272e50-0af7-4cfa-98d4-6bb0ab70ca07,Toft Newton,4.06,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.52,1.34,partial,true
anglian:AWS00471:1788679801000,anglian:AWS00471,anglian,2026-09-06T07:30:01Z,2026-09-06T08:00:01Z,30,hub,2026-09-06,2026-09-05T00:00:00Z,2026-09-07T00:00:00Z,70f011bd-157a-42ce-a32a-74c7cb26816e,Hallaton,5.02,nearest,,0.18,0,0.18,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,2.47,3.17,complete,true
